manufacturer,model,year,engine_power,fuel_type,transmission,odometr,price,region,description,price_category
Chevrolet,Spark,2020.0,1.3,Benzin,Mexanika,96000,8000.0,Samarkand,"2020 yil,
                        
                                        1.3 l, Benzin, 96 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, ABS, Gidravl…",middle
Chevrolet,Tracker,2019.0,1.8,Benzin,Avtomat,58000,13000.0,Tashkent,"2019 yil,
                        
                                        1.8 l, Benzin, 58 000 km, Qora, Hatchback, Uzatish qutisi Avtomat, holati ideal zavod holat zapaskasi tushmagan",high
Chevrolet,Spark,2010.0,1.3,Gaz-benzin,Mexanika,117000,6000.0,Fergana,"2010 yil,
                        
                                        1.3 l, Gaz-benzin, 117 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tonirovka, Yukxona,…",low
Chevrolet,Gentra,2015.0,1.6,Benzin,Avtomat,249000,8500.0,Surkhandarya,"2015 yil,
                        
                                        1.6 l, Benzin, 249 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",middle
Chevrolet,Matiz,2018.0,0.8,Benzin,Mexanika,0,5500.0,Fergana,"2018 yil,
                        
                                        0.8 l, Benzin, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Konditsioner, moshina sotiladi probegi 145.000 km kra…",low
Chevrolet,Cobalt,2023.0,1.5,Benzin,Avtomat,11000,11800.0,Tashkent,"2023 yil,
                        
                                        1.5 l, Benzin, 11 000 km, Ko'k, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi c…",high
Chevrolet,Malibu 2,2019.0,2.4,Benzin,Avtomat,66000,20500.0,Tashkent,"2019 yil,
                        
                                        2.4 l, Benzin, 66 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Kraska peytno bor Prabegi 66.000",high
Chevrolet,Cobalt,2019.0,1.5,Benzin,Mexanika,241000,9400.0,Fergana,"2019 yil,
                        
                                        1.5 l, Benzin, 241 000 km, Sadaf-jigarrang, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, A…",middle
Chevrolet,Nexia 3,2019.0,1.5,Benzin,Avtomat,159000,8100.0,Tashkent,"2019 yil,
                        
                                        1.5 l, Benzin, 159 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyn…",middle
Chevrolet,Cobalt,2019.0,1.5,Benzin,Mexanika,280,9466.0,Kashkadarya,"2019 yil,
                        
                                        1.5 l, Benzin, 280 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, ABS,…",middle
Chevrolet,Nexia 2,2016.0,1.6,Benzin,Mexanika,42500,8000.0,Karakalpakstan,"2016 yil,
                        
                                        1.6 l, Benzin, 42 500 km, Mokriy asfalt, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidra…",middle
Chevrolet,Captiva,2016.0,3.2,Benzin,Avtomat,102000,18000.0,Tashkent,"2016 yil,
                        
                                        3.2 l, Benzin, 102 000 km, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyn…",high
Chevrolet,Optra,2008.0,1.6,Benzin,Mexanika,118000,7200.0,Kashkadarya,"Kami bor
                                                    2008 yil,
                        
                                        1.6 l, Benzin, 118 000 km, Oq, Uzatish qutisi Mexanika, Chevrolet Optra 2008 Dubai. 118 ming yurgan faqat yahshi benzi…",low
Chevrolet,Spark,2012.0,1.1,Gaz,Avtomat,160,6200.0,Tashkent,"Kami bor
                                                    2012 yil,
                        
                                        1.1 l, Gaz, 160 km, Oq, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Audios…",low
Volkswagen,Transporter,1987.0,1.8,Benzin,Avtomat,10000,5200.0,Tashkent,"Kami bor
                                                    1987 yil,
                        
                                        1.8 l, Benzin, 10 000 km, Oq, Mikroavtobus, Uzatish qutisi Avtomat, Машина на ходу, установлен мотор 1.8 с автомат кор…",low
Chery,Tiggo 7,2022.0,1.5,Benzin,Variator,19000,22000.0,Jizzakh,"Kami bor
                                                    2022 yil,
                        
                                        1.5 l, Benzin, 19 000 km, Qora, Krossover, Uzatish qutisi Variator, Продаётся машина своя Cherry Tiggo 7 pro premium П…",high
Chevrolet,Nexia 3,2019.0,1.5,Benzin,Avtomat,78000,10000.0,Fergana,"2019 yil,
                        
                                        1.5 l, Benzin, 78 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyna isi…",middle
Chevrolet,Nexia 2,2015.0,1.5,Gaz-benzin,Mexanika,200000,6500.0,Tashkent,"Kami bor
                                                    2015 yil,
                        
                                        1.5 l, Gaz-benzin, 200 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Audiosistema, Pul sarflashning hojati yo'q, Nexia 2…",low
Chevrolet,Damas,2023.0,0.8,Gaz-benzin,Mexanika,27000,8500.0,Kashkadarya,"Kami bor
                                                    2023 yil,
                        
                                        0.8 l, Gaz-benzin, 27 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Mexanika, 2023-yil avgust R13 yumshoq balon diska t…",middle
Chevrolet,Gentra,2015.0,1.6,Gaz-benzin,Mexanika,305000,9500.0,Tashkent,"2015 yil,
                        
                                        1.6 l, Gaz-benzin, 305 000 km, Sedan, Uzatish qutisi Mexanika, Tonirovka, Tumanga qarshi chiroqlar, Oyna isitgich, Aud…",middle
Chevrolet,Spark,2019.0,1.3,Benzin,Mexanika,77500,7700.0,Tashkent,"2019 yil,
                        
                                        1.3 l, Benzin, 77 500 km, Oq, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali…",middle
Chevrolet,Captiva,2018.0,3.0,Benzin,Avtomat,18700,25500.0,Tashkent,"2018 yil,
                        
                                        3 l, Benzin, 18 700 km, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chiro…",high
Kia,Sportage,2023.0,2.0,Benzin,Avtomat,10800,38000.0,Tashkent,"Kami bor
                                                    2023 yil,
                        
                                        2 l, Benzin, 10 800 km, Kulrang, Krossover, Uzatish qutisi Avtomat, Salon exklusiv. Panaramma tom. Prabeg halol. Urilm…",high
VAZ,(Lada) Vesta,2021.0,1.8,Gaz-benzin,Mexanika,54000,7500.0,Jizzakh,"2021 yil,
                        
                                        1.8 l, Gaz-benzin, 54 000 km, Qora, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tonirovka, Tumanga qarshi chir…",middle
Chevrolet,Lacetti,2009.0,1.8,Gaz-benzin,Avtomat,383000,8000.0,Kashkadarya,"2009 yil,
                        
                                        1.8 l, Gaz-benzin, 383 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Lyuk, Shamolto'sgichlar, Tumanga qarshi chiroqlar, O…",middle
Chevrolet,Gentra,2019.0,1.5,Gaz-benzin,Avtomat,137000,11700.0,Namangan,"Kami bor
                                                    2019 yil,
                        
                                        1.5 l, Gaz-benzin, 137 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chir…",high
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,68000,13900.0,Sirdarya,"2021 yil,
                        
                                        1.6 l, Benzin, 68 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Avtomat, Lyuk, Yengil qotishmali disklar, Tumanga qarsh…",high
Kia,Carnival,2021.0,3.5,Benzin,Avtomat,27000,39900.0,Tashkent,"Kami bor
                                                    2021 yil,
                        
                                        3.5 l, Benzin, 27 000 km, Qora, Miniven, Uzatish qutisi Avtomat, Farkop, Yengil qotishmali disklar, Tom qopqog'i, Toni…",high
Hyundai,Tucson,2022.0,2.0,Gaz-benzin,Avtomat,68000,27500.0,Tashkent,"Kami bor
                                                    2022 yil,
                        
                                        2 l, Gaz-benzin, 68 000 km, Qora, Yo‘ltanlamas, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tonirovka, Xrustal…",high
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,69000,13800.0,Surkhandarya,"2021 yil,
                        
                                        1.6 l, Benzin, 69 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oy…",high
Chevrolet,Nexia 2,2015.0,1.5,Gaz-benzin,Mexanika,87000,7500.0,Sirdarya,"Kami bor
                                                    2015 yil,
                        
                                        1.5 l, Gaz-benzin, 87 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, G…",middle
Chevrolet,Malibu,2012.0,2.4,Benzin,Avtomat,275000,13200.0,Khorezm,"2012 yil,
                        
                                        2.4 l, Benzin, 275 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, O…",high
Chevrolet,Nexia 3,2021.0,1.5,Benzin,Avtomat,34000,10500.0,Tashkent,"2021 yil,
                        
                                        1.5 l, Benzin, 34 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyna isi…",middle
Chevrolet,Spark,2018.0,1.3,Benzin,Avtomat,102000,8000.0,Tashkent,"2018 yil,
                        
                                        1.3 l, Benzin, 102 000 km, Oq, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar,…",middle
Chevrolet,Lacetti,2021.0,1.6,Gaz-benzin,Avtomat,29300,12500.0,Tashkent,"2021 yil,
                        
                                        1.6 l, Gaz-benzin, 29 300 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiro…",high
Chevrolet,Lacetti,2010.0,1.8,Benzin,Avtomat,248000,7500.0,Tashkent,"Kami bor
                                                    2010 yil,
                        
                                        1.8 l, Benzin, 248 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",middle
Chevrolet,Tracker,2022.0,1.5,Benzin,Avtomat,52000,19000.0,Tashkent,"Kami bor
                                                    2022 yil,
                        
                                        1.5 l, Benzin, 52 000 km, Mokriy asfalt, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi…",high
Chevrolet,Gentra,2021.0,1.5,Gaz-benzin,Avtomat,65000,13200.0,Andijan,"2021 yil,
                        
                                        1.5 l, Gaz-benzin, 65 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiro…",high
Chevrolet,Gentra,2019.0,1.6,Gaz-benzin,Avtomat,135000,12500.0,Tashkent,"Kami bor
                                                    2019 yil,
                        
                                        1.6 l, Gaz-benzin, 135 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Oyna isitgich, Tuma…",high
Chevrolet,Gentra,2023.0,1.6,Gaz-benzin,Avtomat,4000,16100.0,Sirdarya,"Kami bor
                                                    2023 yil,
                        
                                        1.6 l, Gaz-benzin, 4 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar,…",high
Chevrolet,Gentra,2022.0,1.6,Benzin,Avtomat,37000,15800.0,Samarkand,"2022 yil,
                        
                                        1.6 l, Benzin, 37 000 km, Sedan, Uzatish qutisi Avtomat, Lyuk, Yengil qotishmali disklar, Oyna isitgich, Tumanga qarsh…",high
Jetour,X90,2024.0,2.0,Benzin,Variator,600,30000.0,Tashkent,"2024 yil,
                        
                                        2 l, Benzin, 600 km, Oq, Uzatish qutisi Variator, Yengil qotishmali disklar, Tom qopqog'i, Tonirovka, Lyuk, Spoyler, S…",high
Chevrolet,Matiz,2010.0,0.8,Benzin,Mexanika,170000,3471.0,Sirdarya,"Kami bor
                                                    2010 yil,
                        
                                        0.8 l, Benzin, 170 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Duga, Audiosistema, Kond…",low
VAZ,(Lada) Самара 2 (седан 2115),2007.0,1.6,Gaz-benzin,Mexanika,440,3824.0,Tashkent,"2007 yil,
                        
                                        1.6 l, Gaz-benzin, 440 km, Mokriy asfalt, Sedan, Uzatish qutisi Mexanika, Lada 2115. Yili 2007 xolati radnoy kraska ga…",low
Chevrolet,Cobalt,2014.0,1.5,Gaz-benzin,Avtomat,270,8200.0,Fergana,"2014 yil,
                        
                                        1.5 l, Gaz-benzin, 270 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyna is…",middle
Chevrolet,Nexia 3,2022.0,1.5,Benzin,Avtomat,21000,11200.0,Sirdarya,"2022 yil,
                        
                                        1.5 l, Benzin, 21 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyna…",middle
Chevrolet,Nexia 3,2020.0,1.5,Benzin,Mexanika,77000,9200.0,Sirdarya,"2020 yil,
                        
                                        1.5 l, Benzin, 77 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali rul…",middle
Chevrolet,Gentra,2023.0,1.6,Benzin,Avtomat,14709,15500.0,Bukhara,"2023 yil,
                        
                                        1.6 l, Benzin, 14 709 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oy…",high
Chevrolet,Cobalt,2019.0,1.5,Benzin,Avtomat,71000,11000.0,Tashkent,"2019 yil,
                        
                                        1.5 l, Benzin, 71 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chi…",middle
Chevrolet,Cobalt,2022.0,1.5,Benzin,Avtomat,62000,12300.0,Karakalpakstan,"2022 yil,
                        
                                        1.5 l, Benzin, 62 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chi…",high
VAZ,(Lada) 2106,1995.0,1.6,Gaz-benzin,Mexanika,777777,1578.0,Andijan,"Kami bor
                                                    1995 yil,
                        
                                        1.6 l, Gaz-benzin, 777 777 km, Oq, Sedan, Uzatish qutisi Mexanika, Mator 03 metan gaz ruxsati bor zatnimoz zur karapka…",low
Chevrolet,Nexia 3,2021.0,1.5,Gaz-benzin,Mexanika,180,8700.0,Namangan,"Kami bor
                                                    2021 yil,
                        
                                        1.5 l, Gaz-benzin, 180 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Markaziy qulf,…",middle
Chevrolet,Matiz,2009.0,0.8,Benzin,Mexanika,334000,2775.0,Andijan,"2009 yil,
                        
                                        0.8 l, Benzin, 334 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Mator xadavoy karopkalari zur kraskas…",low
Chevrolet,Matiz,2009.0,0.8,Benzin,Mexanika,0,3500.0,Navoi,"2009 yil,
                        
                                        0.8 l, Benzin, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Konditsioner, moshina sotiladi probegi 244.000 km kra…",low
Chevrolet,Spark,2016.0,1.3,Benzin,Mexanika,172000,7300.0,Kashkadarya,"2016 yil,
                        
                                        1.3 l, Benzin, 172 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Duga, Tumanga qarshi chiroqlar, Audiosistema, Gidra…",low
Chevrolet,Lacetti,2012.0,1.8,Benzin,Mexanika,58000,9500.0,Tashkent,"2012 yil,
                        
                                        1.8 l, Benzin, 58 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, G…",middle
Chevrolet,Nexia 2,2015.0,1.5,Benzin,Mexanika,190000,6300.0,Tashkent,"2015 yil,
                        
                                        1.5 l, Benzin, 190 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali ru…",low
Chevrolet,Matiz,2007.0,0.8,Benzin,Mexanika,400000,4800.0,Kashkadarya,"2007 yil,
                        
                                        0.8 l, Benzin, 400 000 km, Qaymoq rang, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Konditsioner",low
Chevrolet,Tracker 2,2024.0,1.3,Benzin,Avtomat,2900,17200.0,Bukhara,"2024 yil,
                        
                                        1.3 l, Benzin, 2 900 km, Qora, Hatchback, Uzatish qutisi Avtomat",high
Chevrolet,Cobalt,2020.0,1.5,Benzin,Avtomat,33000,11800.0,Kashkadarya,"Kami bor
                                                    2020 yil,
                        
                                        1.5 l, Benzin, 33 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Duga, Tumanga qarshi chiroqlar…",high
Chevrolet,Nexia 2,2007.0,1.6,Gaz-benzin,Mexanika,267000,7200.0,Tashkent,"2007 yil,
                        
                                        1.6 l, Gaz-benzin, 267 000 km, Oq, Sedan, Uzatish qutisi Mexanika",low
Daewoo,Nexia,2007.0,1.5,Gaz-benzin,Mexanika,271000,3700.0,Tashkent,"2007 yil,
                        
                                        1.5 l, Gaz-benzin, 271 000 km, Kumush rang, Sedan, Uzatish qutisi Mexanika",low
Kia,Carnival,2010.0,3.3,Gaz-benzin,Avtomat,140000,11200.0,Karakalpakstan,"Kami bor
                                                    2010 yil,
                        
                                        3.3 l, Gaz-benzin, 140 000 km, Oq, Miniven, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tonirovka, Lyuk, Biksen…",middle
Chevrolet,Matiz,2015.0,0.8,Gaz-benzin,Mexanika,278000,3600.0,Namangan,"2015 yil,
                        
                                        0.8 l, Gaz-benzin, 278 000 km, Kumush rang, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema…",low
Chevrolet,Cobalt,2014.0,1.5,Benzin,Mexanika,500,7200.0,Surkhandarya,"2014 yil,
                        
                                        1.5 l, Benzin, 500 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, ABS, Xav…",low
Chevrolet,Cobalt,2022.0,1.5,Benzin,Avtomat,53000,11800.0,Tashkent,"2022 yil,
                        
                                        1.5 l, Benzin, 53 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chi…",high
Chevrolet,Spark,2019.0,1.3,Benzin,Mexanika,69000,7900.0,Tashkent,"2019 yil,
                        
                                        1.3 l, Benzin, 69 000 km, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali rul…",middle
Chevrolet,Gentra,2016.0,1.8,Gaz-benzin,Mexanika,170000,8677.0,Tashkent,"2016 yil,
                        
                                        1.8 l, Gaz-benzin, 170 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Mexanika, Oyna isitgich, Audiosistema, Gidravlikal…",middle
Chevrolet,Gentra,2016.0,1.8,Gaz-benzin,Mexanika,170000,8677.0,Tashkent,"2016 yil,
                        
                                        1.8 l, Gaz-benzin, 170 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Mexanika, Oyna isitgich, Audiosistema, Gidravlikal…",middle
Chevrolet,Cobalt,2024.0,1.5,Benzin,Avtomat,210,13900.0,Karakalpakstan,"2024 yil,
                        
                                        1.5 l, Benzin, 210 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chiroq…",high
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,66000,13200.0,Tashkent,"2021 yil,
                        
                                        1.6 l, Benzin, 66 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar…",high
Chevrolet,Gentra,2023.0,1.6,Benzin,Mexanika,850,13200.0,Tashkent,"2023 yil,
                        
                                        1.6 l, Benzin, 850 km, Qora, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, Gi…",high
Chevrolet,Spark,2020.0,1.3,Benzin,Mexanika,110000,8500.0,Tashkent,"2020 yil,
                        
                                        1.3 l, Benzin, 110 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikal…",middle
Chevrolet,Gentra,2022.0,1.6,Benzin,Avtomat,18000,15200.0,Tashkent,"2022 yil,
                        
                                        1.6 l, Benzin, 18 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroql…",high
Chevrolet,Gentra,2023.0,1.6,Benzin,Avtomat,13000,15200.0,Kashkadarya,"2023 yil,
                        
                                        1.6 l, Benzin, 13 000 km, To'q ko'k, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi ch…",high
Chevrolet,Spark,2021.0,1.3,Gaz-benzin,Mexanika,93000,9308.0,Tashkent,"Kami bor
                                                    2021 yil,
                        
                                        1.3 l, Gaz-benzin, 93 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroq…",middle
Chevrolet,Damas,2024.0,1.0,Benzin,Mexanika,60,8362.0,Tashkent,"Kami bor
                                                    2024 yil,
                        
                                        1 l, Benzin, 60 km, Miniven, Uzatish qutisi Mexanika, Kombinatsiyalangan, Audiosistema",middle
Chevrolet,Nexia 3,2018.0,1.5,Benzin,Avtomat,100000,9200.0,Fergana,"2018 yil,
                        
                                        1.5 l, Benzin, 100 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyn…",middle
Chevrolet,Spark,2018.0,1.3,Benzin,Mexanika,115000,6800.0,,"2018 yil,
                        
                                        1.3 l, Benzin, 115 000 km, Hatchback, Uzatish qutisi Mexanika, Duga, Tumanga qarshi chiroqlar, Audiosistema, Gidravlik…",low
Chevrolet,Matiz,2018.0,0.8,Gaz-benzin,Mexanika,148000,4970.0,Karakalpakstan,"Kami bor
                                                    2018 yil,
                        
                                        0.8 l, Gaz-benzin, 148 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Audiosistema, Xarajatsiz tayyor, ruli gedravlik…",low
Chevrolet,Nexia 3,2021.0,1.5,Benzin,Avtomat,44000,9935.0,Tashkent,"2021 yil,
                        
                                        1.5 l, Benzin, 44 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyna isi…",middle
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,62000,13300.0,Sirdarya,"2021 yil,
                        
                                        1.6 l, Benzin, 62 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oy…",high
Chevrolet,Spark,2023.0,1.3,Benzin,Avtomat,10200,11500.0,Tashkent,"2023 yil,
                        
                                        1.3 l, Benzin, 10 200 km, Oq, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar,…",high
Chevrolet,Gentra,2020.0,1.6,Benzin,Avtomat,100000,12400.0,Tashkent,"2020 yil,
                        
                                        1.6 l, Benzin, 100 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",high
Kia,Bongo,2016.0,2.4,Gaz-benzin,Mexanika,320000,16000.0,Navoi,"2016 yil,
                        
                                        2.4 l, Gaz-benzin, 320 000 km, Oq, Pikup, Uzatish qutisi Mexanika, Машина метан газда юриб турибди срочна сотилади. Ба…",high
Chevrolet,Nexia 2,1996.0,1.5,Gaz-benzin,Mexanika,230000,3500.0,Tashkent,"1996 yil,
                        
                                        1.5 l, Gaz-benzin, 230 000 km, Oq, Sedan, Uzatish qutisi Mexanika",low
Chevrolet,Matiz,2014.0,0.8,Benzin,Mexanika,0,3700.0,Namangan,"2014 yil,
                        
                                        0.8 l, Benzin, Hatchback, Uzatish qutisi Mexanika, Audiosistema, moshina sotiladi probegi 245.000 km kraskasi bor benz…",low
Chevrolet,Gentra,2019.0,1.6,Benzin,Avtomat,80000,12000.0,Tashkent,"2019 yil,
                        
                                        1.6 l, Benzin, 80 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar…",high
Hyundai,Elantra,2021.0,2.0,Benzin,Avtomat,41000,22500.0,Namangan,"2021 yil,
                        
                                        2 l, Benzin, 41 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Avtomat, Хундай элантра холати идиял фул матор 2 литр кра…",high
Chevrolet,Spark,2020.0,1.3,Benzin,Mexanika,51000,9000.0,Karakalpakstan,"2020 yil,
                        
                                        1.3 l, Benzin, 51 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroqlar,…",middle
Chevrolet,Spark,2020.0,1.3,Benzin,Mexanika,51000,9000.0,Tashkent,"2020 yil,
                        
                                        1.3 l, Benzin, 51 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroqlar,…",middle
Chevrolet,Damas,2018.0,0.8,Gaz-benzin,Mexanika,173000,6500.0,Tashkent,"2018 yil,
                        
                                        0.8 l, Gaz-benzin, 173 000 km, Oq, Sedan, Uzatish qutisi Mexanika",low
Chevrolet,Matiz,2009.0,1.1,Gaz-benzin,Mexanika,600000,3500.0,Karakalpakstan,"2009 yil,
                        
                                        1.1 l, Gaz-benzin, 600 000 km, Kumush rang, Hatchback, Uzatish qutisi Mexanika",low
Chevrolet,Matiz,2009.0,1.1,Gaz-benzin,Mexanika,600000,3500.0,Bukhara,"2009 yil,
                        
                                        1.1 l, Gaz-benzin, 600 000 km, Kumush rang, Hatchback, Uzatish qutisi Mexanika",low
Chevrolet,Nexia 3,2019.0,1.5,Benzin,Mexanika,71000,8500.0,Tashkent,"2019 yil,
                        
                                        1.5 l, Benzin, 71 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali rul…",middle
Chevrolet,Cobalt,2024.0,1.5,Benzin,Avtomat,45,13400.0,Tashkent,"2024 yil,
                        
                                        1.5 l, Benzin, 45 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chiroql…",high
Chevrolet,Gentra,2015.0,1.8,Benzin,Mexanika,196000,8400.0,Tashkent,"2015 yil,
                        
                                        1.8 l, Benzin, 196 000 km, Delfin, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosiste…",middle
Chevrolet,Damas,2019.0,1.0,Gaz-benzin,Mexanika,151000,6000.0,Tashkent,"2019 yil,
                        
                                        1 l, Gaz-benzin, 151 000 km, Oq, Sedan, Uzatish qutisi Mexanika, дамас сотамиз 2019 йил 151000 минг юрган мос каропкас…",low
VAZ,(Lada) Vesta,2021.0,1.6,Benzin,Avtomat,48000,12700.0,Fergana,"Kami bor
                                                    2021 yil,
                        
                                        1.6 l, Benzin, 48 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Kamchiligi yuq baraka topasiz xudo xoxlasa",high
Chevrolet,Nexia 3,2019.0,1.5,Benzin,Avtomat,139000,8500.0,Navoi,"2019 yil,
                        
                                        1.5 l, Benzin, 139 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyn…",middle
